"","individual_id","plot_id","species"
"35790","DENS1_35790","B1","H.glabra4"
"35791","DENS1_35791","B1","H.glabra4"
"35792","DENS1_35792","B1","H.glabra4"
"35793","DENS1_35793","B1","H.glabra4"
"35794","DENS1_35794","B1","H.glabra4"
"35795","DENS1_35795","B2","H.glabra4"
"35796","DENS1_35796","B2","H.glabra4"
"35797","DENS1_35797","B2","H.glabra4"
"35798","DENS1_35798","B2","H.glabra4"
"35799","DENS1_35799","B2","H.glabra4"
"35800","DENS1_35800","B2","H.glabra4"
"35801","DENS1_35801","B2","H.glabra4"
"35802","DENS1_35802","B2","H.glabra4"
"35803","DENS1_35803","B2","H.glabra4"
"35804","DENS1_35804","B2","H.glabra4"
"35805","DENS1_35805","B2","H.glabra4"
"35806","DENS1_35806","B3","H.glabra4"
"35807","DENS1_35807","B3","H.glabra4"
"35808","DENS1_35808","B3","H.glabra4"
"35809","DENS1_35809","B3","H.glabra4"
"35810","DENS1_35810","B3","H.glabra4"
"35811","DENS1_35811","B3","H.glabra4"
"35812","DENS1_35812","B3","H.glabra4"
"35813","DENS1_35813","B3","H.glabra4"
"35814","DENS1_35814","B3","H.glabra4"
"35815","DENS1_35815","B3","H.glabra4"
"35816","DENS1_35816","B3","H.glabra4"
"35817","DENS1_35817","B4","H.glabra4"
"35818","DENS1_35818","B4","H.glabra4"
"35819","DENS1_35819","B4","H.glabra4"
"35820","DENS1_35820","B4","H.glabra4"
"35821","DENS1_35821","B4","H.glabra4"
"35822","DENS1_35822","B4","H.glabra4"
"35823","DENS1_35823","B4","H.glabra4"
"35824","DENS1_35824","B4","H.glabra4"
"35825","DENS1_35825","B4","H.glabra4"
"35826","DENS1_35826","B4","H.glabra4"
"35827","DENS1_35827","B4","H.glabra4"
"35828","DENS1_35828","BDF-H-1","H.glabra4"
"35829","DENS1_35829","BDF-H-1","H.glabra4"
"35830","DENS1_35830","BDF-H-1","H.glabra4"
"35831","DENS1_35831","BDF-H-1","H.glabra4"
"35832","DENS1_35832","BDF-H-1","H.glabra4"
"35833","DENS1_35833","BDF-H-1","H.glabra4"
"35834","DENS1_35834","BDF-H-1","H.glabra4"
"35835","DENS1_35835","BDF-H-1","H.glabra4"
"35836","DENS1_35836","BDF-H-1","H.glabra4"
"35837","DENS1_35837","BDF-H-1","H.glabra4"
"35838","DENS1_35838","BDF-H-1","H.glabra4"
"35839","DENS1_35839","BDF-H-2","H.glabra4"
"35840","DENS1_35840","BDF-H-2","H.glabra4"
"35841","DENS1_35841","BDF-H-2","H.glabra4"
"35842","DENS1_35842","BDF-H-2","H.glabra4"
"35843","DENS1_35843","BDF-H-2","H.glabra4"
"35844","DENS1_35844","BDF-H-2","H.glabra4"
"35845","DENS1_35845","BDF-H-2","H.glabra4"
"35846","DENS1_35846","BDF-H-2","H.glabra4"
"35847","DENS1_35847","BDF-H-2","H.glabra4"
"35848","DENS1_35848","BDF-H-2","H.glabra4"
"35849","DENS1_35849","BDF-H-2","H.glabra4"
"35850","DENS1_35850","BDF-H-3","H.glabra4"
"35851","DENS1_35851","BDF-H-3","H.glabra4"
"35852","DENS1_35852","BDF-H-3","H.glabra4"
"35853","DENS1_35853","BDF-H-3","H.glabra4"
"35854","DENS1_35854","BDF-H-3","H.glabra4"
"35855","DENS1_35855","BDF-H-3","H.glabra4"
"35856","DENS1_35856","BDF-H-3","H.glabra4"
"35857","DENS1_35857","BDF-H-3","H.glabra4"
"35858","DENS1_35858","BDF-H-3","H.glabra4"
"35859","DENS1_35859","BDF-H-3","H.glabra4"
"35860","DENS1_35860","BDF-H-3","H.glabra4"
"35861","DENS1_35861","BDF-L-1","H.glabra4"
"35862","DENS1_35862","BDF-L-1","H.glabra4"
"35863","DENS1_35863","BDF-L-1","H.glabra4"
"35864","DENS1_35864","BDF-L-1","H.glabra4"
"35865","DENS1_35865","BDF-L-1","H.glabra4"
"35866","DENS1_35866","BDF-L-1","H.glabra4"
"35867","DENS1_35867","BDF-L-1","H.glabra4"
"35868","DENS1_35868","BDF-L-1","H.glabra4"
"35869","DENS1_35869","BDF-L-1","H.glabra4"
"35870","DENS1_35870","BDF-L-1","H.glabra4"
"35871","DENS1_35871","BDF-L-1","H.glabra4"
"35872","DENS1_35872","BDF-L-2","H.glabra4"
"35873","DENS1_35873","BDF-L-2","H.glabra4"
"35874","DENS1_35874","BDF-L-2","H.glabra4"
"35875","DENS1_35875","BDF-L-2","H.glabra4"
"35876","DENS1_35876","BDF-L-2","H.glabra4"
"35877","DENS1_35877","BDF-L-2","H.glabra4"
"35878","DENS1_35878","BDF-L-2","H.glabra4"
"35879","DENS1_35879","BDF-L-2","H.glabra4"
"35880","DENS1_35880","BDF-L-2","H.glabra4"
"35881","DENS1_35881","BDF-L-2","H.glabra4"
"35882","DENS1_35882","BDF-L-2","H.glabra4"
"35883","DENS1_35883","BDF-L-3","H.glabra4"
"35884","DENS1_35884","BDF-L-3","H.glabra4"
"35885","DENS1_35885","BDF-L-3","H.glabra4"
"35886","DENS1_35886","BDF-L-3","H.glabra4"
"35887","DENS1_35887","BDF-L-3","H.glabra4"
"35888","DENS1_35888","BDF-L-3","H.glabra4"
"35889","DENS1_35889","BDF-L-3","H.glabra4"
"35890","DENS1_35890","BDF-L-3","H.glabra4"
"35891","DENS1_35891","BDF-L-3","H.glabra4"
"35892","DENS1_35892","BDF-L-3","H.glabra4"
"35893","DENS1_35893","BDF-L-3","H.glabra4"
"35894","DENS1_35894","BDF-M-1","H.glabra4"
"35895","DENS1_35895","BDF-M-1","H.glabra4"
"35896","DENS1_35896","BDF-M-1","H.glabra4"
"35897","DENS1_35897","BDF-M-1","H.glabra4"
"35898","DENS1_35898","BDF-M-1","H.glabra4"
"35899","DENS1_35899","BDF-M-1","H.glabra4"
"35900","DENS1_35900","BDF-M-1","H.glabra4"
"35901","DENS1_35901","BDF-M-1","H.glabra4"
"35902","DENS1_35902","BDF-M-1","H.glabra4"
"35903","DENS1_35903","BDF-M-1","H.glabra4"
"35904","DENS1_35904","BDF-M-1","H.glabra4"
"35905","DENS1_35905","BDF-M-2","H.glabra4"
"35906","DENS1_35906","BDF-M-2","H.glabra4"
"35907","DENS1_35907","BDF-M-2","H.glabra4"
"35908","DENS1_35908","BDF-M-2","H.glabra4"
"35909","DENS1_35909","BDF-M-2","H.glabra4"
"35910","DENS1_35910","BDF-M-2","H.glabra4"
"35911","DENS1_35911","BDF-M-2","H.glabra4"
"35912","DENS1_35912","BDF-M-2","H.glabra4"
"35913","DENS1_35913","BDF-M-2","H.glabra4"
"35914","DENS1_35914","BDF-M-2","H.glabra4"
"35915","DENS1_35915","BDF-M-2","H.glabra4"
"35916","DENS1_35916","BDF-M-3","H.glabra4"
"35917","DENS1_35917","BDF-M-3","H.glabra4"
"35918","DENS1_35918","BDF-M-3","H.glabra4"
"35919","DENS1_35919","BDF-M-3","H.glabra4"
"35920","DENS1_35920","BDF-M-3","H.glabra4"
"35921","DENS1_35921","BDF-M-3","H.glabra4"
"35922","DENS1_35922","BDF-M-3","H.glabra4"
"35923","DENS1_35923","BDF-M-3","H.glabra4"
"35924","DENS1_35924","BDF-M-3","H.glabra4"
"35925","DENS1_35925","BDF-M-3","H.glabra4"
"35926","DENS1_35926","BDF-M-3","H.glabra4"
"35927","DENS1_35927","BD-H-1","H.glabra4"
"35928","DENS1_35928","BD-H-1","H.glabra4"
"35929","DENS1_35929","BD-H-1","H.glabra4"
"35930","DENS1_35930","BD-H-1","H.glabra4"
"35931","DENS1_35931","BD-H-1","H.glabra4"
"35932","DENS1_35932","BD-H-1","H.glabra4"
"35933","DENS1_35933","BD-H-1","H.glabra4"
"35934","DENS1_35934","BD-H-1","H.glabra4"
"35935","DENS1_35935","BD-H-1","H.glabra4"
"35936","DENS1_35936","BD-H-1","H.glabra4"
"35937","DENS1_35937","BD-H-1","H.glabra4"
"35938","DENS1_35938","BD-H-2","H.glabra4"
"35939","DENS1_35939","BD-H-2","H.glabra4"
"35940","DENS1_35940","BD-H-2","H.glabra4"
"35941","DENS1_35941","BD-H-2","H.glabra4"
"35942","DENS1_35942","BD-H-2","H.glabra4"
"35943","DENS1_35943","BD-H-2","H.glabra4"
"35944","DENS1_35944","BD-H-2","H.glabra4"
"35945","DENS1_35945","BD-H-2","H.glabra4"
"35946","DENS1_35946","BD-H-2","H.glabra4"
"35947","DENS1_35947","BD-H-2","H.glabra4"
"35948","DENS1_35948","BD-H-2","H.glabra4"
"35949","DENS1_35949","BD-H-3","H.glabra4"
"35950","DENS1_35950","BD-H-3","H.glabra4"
"35951","DENS1_35951","BD-H-3","H.glabra4"
"35952","DENS1_35952","BD-H-3","H.glabra4"
"35953","DENS1_35953","BD-H-3","H.glabra4"
"35954","DENS1_35954","BD-H-3","H.glabra4"
"35955","DENS1_35955","BD-H-3","H.glabra4"
"35956","DENS1_35956","BD-H-3","H.glabra4"
"35957","DENS1_35957","BD-H-3","H.glabra4"
"35958","DENS1_35958","BD-H-3","H.glabra4"
"35959","DENS1_35959","BD-H-3","H.glabra4"
"35960","DENS1_35960","BD-L-1","H.glabra4"
"35961","DENS1_35961","BD-L-1","H.glabra4"
"35962","DENS1_35962","BD-L-1","H.glabra4"
"35963","DENS1_35963","BD-L-1","H.glabra4"
"35964","DENS1_35964","BD-L-1","H.glabra4"
"35965","DENS1_35965","BD-L-1","H.glabra4"
"35966","DENS1_35966","BD-L-1","H.glabra4"
"35967","DENS1_35967","BD-L-1","H.glabra4"
"35968","DENS1_35968","BD-L-1","H.glabra4"
"35969","DENS1_35969","BD-L-1","H.glabra4"
"35970","DENS1_35970","BD-L-1","H.glabra4"
"35971","DENS1_35971","BD-L-2","H.glabra4"
"35972","DENS1_35972","BD-L-2","H.glabra4"
"35973","DENS1_35973","BD-L-2","H.glabra4"
"35974","DENS1_35974","BD-L-2","H.glabra4"
"35975","DENS1_35975","BD-L-2","H.glabra4"
"35976","DENS1_35976","BD-L-2","H.glabra4"
"35977","DENS1_35977","BD-L-2","H.glabra4"
"35978","DENS1_35978","BD-L-2","H.glabra4"
"35979","DENS1_35979","BD-L-2","H.glabra4"
"35980","DENS1_35980","BD-L-2","H.glabra4"
"35981","DENS1_35981","BD-L-2","H.glabra4"
"35982","DENS1_35982","BD-L-3","H.glabra4"
"35983","DENS1_35983","BD-L-3","H.glabra4"
"35984","DENS1_35984","BD-L-3","H.glabra4"
"35985","DENS1_35985","BD-L-3","H.glabra4"
"35986","DENS1_35986","BD-L-3","H.glabra4"
"35987","DENS1_35987","BD-L-3","H.glabra4"
"35988","DENS1_35988","BD-L-3","H.glabra4"
"35989","DENS1_35989","BD-L-3","H.glabra4"
"35990","DENS1_35990","BD-L-3","H.glabra4"
"35991","DENS1_35991","BD-L-3","H.glabra4"
"35992","DENS1_35992","BD-L-3","H.glabra4"
"35993","DENS1_35993","BD-M-1","H.glabra4"
"35994","DENS1_35994","BD-M-1","H.glabra4"
"35995","DENS1_35995","BD-M-1","H.glabra4"
"35996","DENS1_35996","BD-M-1","H.glabra4"
"35997","DENS1_35997","BD-M-1","H.glabra4"
"35998","DENS1_35998","BD-M-1","H.glabra4"
"35999","DENS1_35999","BD-M-1","H.glabra4"
"36000","DENS1_36000","BD-M-1","H.glabra4"
"36001","DENS1_36001","BD-M-1","H.glabra4"
"36002","DENS1_36002","BD-M-1","H.glabra4"
"36003","DENS1_36003","BD-M-1","H.glabra4"
"36004","DENS1_36004","BD-M-2","H.glabra4"
"36005","DENS1_36005","BD-M-2","H.glabra4"
"36006","DENS1_36006","BD-M-2","H.glabra4"
"36007","DENS1_36007","BD-M-2","H.glabra4"
"36008","DENS1_36008","BD-M-2","H.glabra4"
"36009","DENS1_36009","BD-M-2","H.glabra4"
"36010","DENS1_36010","BD-M-2","H.glabra4"
"36011","DENS1_36011","BD-M-2","H.glabra4"
"36012","DENS1_36012","BD-M-2","H.glabra4"
"36013","DENS1_36013","BD-M-2","H.glabra4"
"36014","DENS1_36014","BD-M-2","H.glabra4"
"36015","DENS1_36015","BD-M-3","H.glabra4"
"36016","DENS1_36016","BD-M-3","H.glabra4"
"36017","DENS1_36017","BD-M-3","H.glabra4"
"36018","DENS1_36018","BD-M-3","H.glabra4"
"36019","DENS1_36019","BD-M-3","H.glabra4"
"36020","DENS1_36020","BD-M-3","H.glabra4"
"36021","DENS1_36021","BD-M-3","H.glabra4"
"36022","DENS1_36022","BD-M-3","H.glabra4"
"36023","DENS1_36023","BD-M-3","H.glabra4"
"36024","DENS1_36024","BD-M-3","H.glabra4"
"36025","DENS1_36025","BD-M-3","H.glabra4"
"36026","DENS1_36026","BF-H-1","H.glabra4"
"36027","DENS1_36027","BF-H-1","H.glabra4"
"36028","DENS1_36028","BF-H-1","H.glabra4"
"36029","DENS1_36029","BF-H-1","H.glabra4"
"36030","DENS1_36030","BF-H-1","H.glabra4"
"36031","DENS1_36031","BF-H-1","H.glabra4"
"36032","DENS1_36032","BF-H-1","H.glabra4"
"36033","DENS1_36033","BF-H-1","H.glabra4"
"36034","DENS1_36034","BF-H-1","H.glabra4"
"36035","DENS1_36035","BF-H-1","H.glabra4"
"36036","DENS1_36036","BF-H-1","H.glabra4"
"36037","DENS1_36037","BF-H-2","H.glabra4"
"36038","DENS1_36038","BF-H-2","H.glabra4"
"36039","DENS1_36039","BF-H-2","H.glabra4"
"36040","DENS1_36040","BF-H-2","H.glabra4"
"36041","DENS1_36041","BF-H-2","H.glabra4"
"36042","DENS1_36042","BF-H-2","H.glabra4"
"36043","DENS1_36043","BF-H-2","H.glabra4"
"36044","DENS1_36044","BF-H-2","H.glabra4"
"36045","DENS1_36045","BF-H-2","H.glabra4"
"36046","DENS1_36046","BF-H-2","H.glabra4"
"36047","DENS1_36047","BF-H-2","H.glabra4"
"36048","DENS1_36048","BF-H-3","H.glabra4"
"36049","DENS1_36049","BF-H-3","H.glabra4"
"36050","DENS1_36050","BF-H-3","H.glabra4"
"36051","DENS1_36051","BF-H-3","H.glabra4"
"36052","DENS1_36052","BF-H-3","H.glabra4"
"36053","DENS1_36053","BF-H-3","H.glabra4"
"36054","DENS1_36054","BF-H-3","H.glabra4"
"36055","DENS1_36055","BF-H-3","H.glabra4"
"36056","DENS1_36056","BF-H-3","H.glabra4"
"36057","DENS1_36057","BF-H-3","H.glabra4"
"36058","DENS1_36058","BF-H-3","H.glabra4"
"36059","DENS1_36059","BF-L-1","H.glabra4"
"36060","DENS1_36060","BF-L-1","H.glabra4"
"36061","DENS1_36061","BF-L-1","H.glabra4"
"36062","DENS1_36062","BF-L-1","H.glabra4"
"36063","DENS1_36063","BF-L-1","H.glabra4"
"36064","DENS1_36064","BF-L-1","H.glabra4"
"36065","DENS1_36065","BF-L-1","H.glabra4"
"36066","DENS1_36066","BF-L-1","H.glabra4"
"36067","DENS1_36067","BF-L-1","H.glabra4"
"36068","DENS1_36068","BF-L-1","H.glabra4"
"36069","DENS1_36069","BF-L-1","H.glabra4"
"36070","DENS1_36070","BF-L-2","H.glabra4"
"36071","DENS1_36071","BF-L-2","H.glabra4"
"36072","DENS1_36072","BF-L-2","H.glabra4"
"36073","DENS1_36073","BF-L-2","H.glabra4"
"36074","DENS1_36074","BF-L-2","H.glabra4"
"36075","DENS1_36075","BF-L-2","H.glabra4"
"36076","DENS1_36076","BF-L-2","H.glabra4"
"36077","DENS1_36077","BF-L-2","H.glabra4"
"36078","DENS1_36078","BF-L-2","H.glabra4"
"36079","DENS1_36079","BF-L-2","H.glabra4"
"36080","DENS1_36080","BF-L-2","H.glabra4"
"36081","DENS1_36081","BF-L-3","H.glabra4"
"36082","DENS1_36082","BF-L-3","H.glabra4"
"36083","DENS1_36083","BF-L-3","H.glabra4"
"36084","DENS1_36084","BF-L-3","H.glabra4"
"36085","DENS1_36085","BF-L-3","H.glabra4"
"36086","DENS1_36086","BF-L-3","H.glabra4"
"36087","DENS1_36087","BF-L-3","H.glabra4"
"36088","DENS1_36088","BF-L-3","H.glabra4"
"36089","DENS1_36089","BF-L-3","H.glabra4"
"36090","DENS1_36090","BF-L-3","H.glabra4"
"36091","DENS1_36091","BF-L-3","H.glabra4"
"36092","DENS1_36092","BF-M-1","H.glabra4"
"36093","DENS1_36093","BF-M-1","H.glabra4"
"36094","DENS1_36094","BF-M-1","H.glabra4"
"36095","DENS1_36095","BF-M-1","H.glabra4"
"36096","DENS1_36096","BF-M-1","H.glabra4"
"36097","DENS1_36097","BF-M-1","H.glabra4"
"36098","DENS1_36098","BF-M-1","H.glabra4"
"36099","DENS1_36099","BF-M-1","H.glabra4"
"36100","DENS1_36100","BF-M-1","H.glabra4"
"36101","DENS1_36101","BF-M-1","H.glabra4"
"36102","DENS1_36102","BF-M-1","H.glabra4"
"36103","DENS1_36103","BF-M-2","H.glabra4"
"36104","DENS1_36104","BF-M-2","H.glabra4"
"36105","DENS1_36105","BF-M-2","H.glabra4"
"36106","DENS1_36106","BF-M-2","H.glabra4"
"36107","DENS1_36107","BF-M-2","H.glabra4"
"36108","DENS1_36108","BF-M-2","H.glabra4"
"36109","DENS1_36109","BF-M-2","H.glabra4"
"36110","DENS1_36110","BF-M-2","H.glabra4"
"36111","DENS1_36111","BF-M-2","H.glabra4"
"36112","DENS1_36112","BF-M-2","H.glabra4"
"36113","DENS1_36113","BF-M-2","H.glabra4"
"36114","DENS1_36114","BF-M-3","H.glabra4"
"36115","DENS1_36115","BF-M-3","H.glabra4"
"36116","DENS1_36116","BF-M-3","H.glabra4"
"36117","DENS1_36117","BF-M-3","H.glabra4"
"36118","DENS1_36118","BF-M-3","H.glabra4"
"36119","DENS1_36119","BF-M-3","H.glabra4"
"36120","DENS1_36120","BF-M-3","H.glabra4"
"36121","DENS1_36121","BF-M-3","H.glabra4"
"36122","DENS1_36122","BF-M-3","H.glabra4"
"36123","DENS1_36123","BF-M-3","H.glabra4"
"36124","DENS1_36124","BF-M-3","H.glabra4"
"36125","DENS1_36125","B-H-1","H.glabra4"
"36126","DENS1_36126","B-H-1","H.glabra4"
"36127","DENS1_36127","B-H-1","H.glabra4"
"36128","DENS1_36128","B-H-1","H.glabra4"
"36129","DENS1_36129","B-H-1","H.glabra4"
"36130","DENS1_36130","B-H-1","H.glabra4"
"36131","DENS1_36131","B-H-1","H.glabra4"
"36132","DENS1_36132","B-H-1","H.glabra4"
"36133","DENS1_36133","B-H-1","H.glabra4"
"36134","DENS1_36134","B-H-1","H.glabra4"
"36135","DENS1_36135","B-H-1","H.glabra4"
"36136","DENS1_36136","B-H-2","H.glabra4"
"36137","DENS1_36137","B-H-2","H.glabra4"
"36138","DENS1_36138","B-H-2","H.glabra4"
"36139","DENS1_36139","B-H-2","H.glabra4"
"36140","DENS1_36140","B-H-2","H.glabra4"
"36141","DENS1_36141","B-H-2","H.glabra4"
"36142","DENS1_36142","B-H-2","H.glabra4"
"36143","DENS1_36143","B-H-2","H.glabra4"
"36144","DENS1_36144","B-H-2","H.glabra4"
"36145","DENS1_36145","B-H-2","H.glabra4"
"36146","DENS1_36146","B-H-2","H.glabra4"
"36147","DENS1_36147","B-H-3","H.glabra4"
"36148","DENS1_36148","B-H-3","H.glabra4"
"36149","DENS1_36149","B-H-3","H.glabra4"
"36150","DENS1_36150","B-H-3","H.glabra4"
"36151","DENS1_36151","B-H-3","H.glabra4"
"36152","DENS1_36152","B-H-3","H.glabra4"
"36153","DENS1_36153","B-H-3","H.glabra4"
"36154","DENS1_36154","B-H-3","H.glabra4"
"36155","DENS1_36155","B-H-3","H.glabra4"
"36156","DENS1_36156","B-H-3","H.glabra4"
"36157","DENS1_36157","B-H-3","H.glabra4"
"36158","DENS1_36158","B-L-1","H.glabra4"
"36159","DENS1_36159","B-L-1","H.glabra4"
"36160","DENS1_36160","B-L-1","H.glabra4"
"36161","DENS1_36161","B-L-1","H.glabra4"
"36162","DENS1_36162","B-L-1","H.glabra4"
"36163","DENS1_36163","B-L-1","H.glabra4"
"36164","DENS1_36164","B-L-1","H.glabra4"
"36165","DENS1_36165","B-L-1","H.glabra4"
"36166","DENS1_36166","B-L-1","H.glabra4"
"36167","DENS1_36167","B-L-1","H.glabra4"
"36168","DENS1_36168","B-L-1","H.glabra4"
"36169","DENS1_36169","B-L-2","H.glabra4"
"36170","DENS1_36170","B-L-2","H.glabra4"
"36171","DENS1_36171","B-L-2","H.glabra4"
"36172","DENS1_36172","B-L-2","H.glabra4"
"36173","DENS1_36173","B-L-2","H.glabra4"
"36174","DENS1_36174","B-L-2","H.glabra4"
"36175","DENS1_36175","B-L-2","H.glabra4"
"36176","DENS1_36176","B-L-2","H.glabra4"
"36177","DENS1_36177","B-L-2","H.glabra4"
"36178","DENS1_36178","B-L-2","H.glabra4"
"36179","DENS1_36179","B-L-2","H.glabra4"
"36180","DENS1_36180","B-L-3","H.glabra4"
"36181","DENS1_36181","B-L-3","H.glabra4"
"36182","DENS1_36182","B-L-3","H.glabra4"
"36183","DENS1_36183","B-L-3","H.glabra4"
"36184","DENS1_36184","B-L-3","H.glabra4"
"36185","DENS1_36185","B-L-3","H.glabra4"
"36186","DENS1_36186","B-L-3","H.glabra4"
"36187","DENS1_36187","B-L-3","H.glabra4"
"36188","DENS1_36188","B-L-3","H.glabra4"
"36189","DENS1_36189","B-L-3","H.glabra4"
"36190","DENS1_36190","B-L-3","H.glabra4"
"36191","DENS1_36191","B-M-1","H.glabra4"
"36192","DENS1_36192","B-M-1","H.glabra4"
"36193","DENS1_36193","B-M-1","H.glabra4"
"36194","DENS1_36194","B-M-1","H.glabra4"
"36195","DENS1_36195","B-M-1","H.glabra4"
"36196","DENS1_36196","B-M-1","H.glabra4"
"36197","DENS1_36197","B-M-1","H.glabra4"
"36198","DENS1_36198","B-M-1","H.glabra4"
"36199","DENS1_36199","B-M-1","H.glabra4"
"36200","DENS1_36200","B-M-1","H.glabra4"
"36201","DENS1_36201","B-M-1","H.glabra4"
"36202","DENS1_36202","B-M-2","H.glabra4"
"36203","DENS1_36203","B-M-2","H.glabra4"
"36204","DENS1_36204","B-M-2","H.glabra4"
"36205","DENS1_36205","B-M-2","H.glabra4"
"36206","DENS1_36206","B-M-2","H.glabra4"
"36207","DENS1_36207","B-M-2","H.glabra4"
"36208","DENS1_36208","B-M-2","H.glabra4"
"36209","DENS1_36209","B-M-2","H.glabra4"
"36210","DENS1_36210","B-M-2","H.glabra4"
"36211","DENS1_36211","B-M-2","H.glabra4"
"36212","DENS1_36212","B-M-2","H.glabra4"
"36213","DENS1_36213","B-M-3","H.glabra4"
"36214","DENS1_36214","B-M-3","H.glabra4"
"36215","DENS1_36215","B-M-3","H.glabra4"
"36216","DENS1_36216","B-M-3","H.glabra4"
"36217","DENS1_36217","B-M-3","H.glabra4"
"36218","DENS1_36218","B-M-3","H.glabra4"
"36219","DENS1_36219","B-M-3","H.glabra4"
"36220","DENS1_36220","B-M-3","H.glabra4"
"36221","DENS1_36221","B-M-3","H.glabra4"
"36222","DENS1_36222","B-M-3","H.glabra4"
"36223","DENS1_36223","B-M-3","H.glabra4"
"36224","DENS1_36224","C1","H.glabra4"
"36225","DENS1_36225","C1","H.glabra4"
"36226","DENS1_36226","C1","H.glabra4"
"36227","DENS1_36227","C1","H.glabra4"
"36228","DENS1_36228","C1","H.glabra4"
"36229","DENS1_36229","C1","H.glabra4"
"36230","DENS1_36230","C1","H.glabra4"
"36231","DENS1_36231","C1","H.glabra4"
"36232","DENS1_36232","C1","H.glabra4"
"36233","DENS1_36233","C1","H.glabra4"
"36234","DENS1_36234","C1","H.glabra4"
"36235","DENS1_36235","C2","H.glabra4"
"36236","DENS1_36236","C2","H.glabra4"
"36237","DENS1_36237","C2","H.glabra4"
"36238","DENS1_36238","C2","H.glabra4"
"36239","DENS1_36239","C2","H.glabra4"
"36240","DENS1_36240","C2","H.glabra4"
"36241","DENS1_36241","C2","H.glabra4"
"36242","DENS1_36242","C2","H.glabra4"
"36243","DENS1_36243","C2","H.glabra4"
"36244","DENS1_36244","C2","H.glabra4"
"36245","DENS1_36245","C2","H.glabra4"
"36246","DENS1_36246","C3","H.glabra4"
"36247","DENS1_36247","C3","H.glabra4"
"36248","DENS1_36248","C3","H.glabra4"
"36249","DENS1_36249","C3","H.glabra4"
"36250","DENS1_36250","C3","H.glabra4"
"36251","DENS1_36251","C3","H.glabra4"
"36252","DENS1_36252","C3","H.glabra4"
"36253","DENS1_36253","C3","H.glabra4"
"36254","DENS1_36254","C3","H.glabra4"
"36255","DENS1_36255","C3","H.glabra4"
"36256","DENS1_36256","C3","H.glabra4"
"36257","DENS1_36257","C4","H.glabra4"
"36258","DENS1_36258","C4","H.glabra4"
"36259","DENS1_36259","C4","H.glabra4"
"36260","DENS1_36260","C4","H.glabra4"
"36261","DENS1_36261","C4","H.glabra4"
"36262","DENS1_36262","C4","H.glabra4"
"36263","DENS1_36263","C4","H.glabra4"
"36264","DENS1_36264","C4","H.glabra4"
"36265","DENS1_36265","C4","H.glabra4"
"36266","DENS1_36266","C4","H.glabra4"
"36267","DENS1_36267","C4","H.glabra4"
"36268","DENS1_36268","CE-H-1","H.glabra4"
"36269","DENS1_36269","CE-H-1","H.glabra4"
"36270","DENS1_36270","CE-H-1","H.glabra4"
"36271","DENS1_36271","CE-H-1","H.glabra4"
"36272","DENS1_36272","CE-H-1","H.glabra4"
"36273","DENS1_36273","CE-H-1","H.glabra4"
"36274","DENS1_36274","CE-H-1","H.glabra4"
"36275","DENS1_36275","CE-H-1","H.glabra4"
"36276","DENS1_36276","CE-H-1","H.glabra4"
"36277","DENS1_36277","CE-H-1","H.glabra4"
"36278","DENS1_36278","CE-H-1","H.glabra4"
"36279","DENS1_36279","CE-H-2","H.glabra4"
"36280","DENS1_36280","CE-H-2","H.glabra4"
"36281","DENS1_36281","CE-H-2","H.glabra4"
"36282","DENS1_36282","CE-H-2","H.glabra4"
"36283","DENS1_36283","CE-H-2","H.glabra4"
"36284","DENS1_36284","CE-H-2","H.glabra4"
"36285","DENS1_36285","CE-H-2","H.glabra4"
"36286","DENS1_36286","CE-H-2","H.glabra4"
"36287","DENS1_36287","CE-H-2","H.glabra4"
"36288","DENS1_36288","CE-H-2","H.glabra4"
"36289","DENS1_36289","CE-H-2","H.glabra4"
"36290","DENS1_36290","CE-H-3","H.glabra4"
"36291","DENS1_36291","CE-H-3","H.glabra4"
"36292","DENS1_36292","CE-H-3","H.glabra4"
"36293","DENS1_36293","CE-H-3","H.glabra4"
"36294","DENS1_36294","CE-H-3","H.glabra4"
"36295","DENS1_36295","CE-H-3","H.glabra4"
"36296","DENS1_36296","CE-H-3","H.glabra4"
"36297","DENS1_36297","CE-H-3","H.glabra4"
"36298","DENS1_36298","CE-H-3","H.glabra4"
"36299","DENS1_36299","CE-H-3","H.glabra4"
"36300","DENS1_36300","CE-H-3","H.glabra4"
"36301","DENS1_36301","CE-L-1","H.glabra4"
"36302","DENS1_36302","CE-L-1","H.glabra4"
"36303","DENS1_36303","CE-L-1","H.glabra4"
"36304","DENS1_36304","CE-L-1","H.glabra4"
"36305","DENS1_36305","CE-L-1","H.glabra4"
"36306","DENS1_36306","CE-L-1","H.glabra4"
"36307","DENS1_36307","CE-L-1","H.glabra4"
"36308","DENS1_36308","CE-L-1","H.glabra4"
"36309","DENS1_36309","CE-L-1","H.glabra4"
"36310","DENS1_36310","CE-L-1","H.glabra4"
"36311","DENS1_36311","CE-L-1","H.glabra4"
"36312","DENS1_36312","CE-L-2","H.glabra4"
"36313","DENS1_36313","CE-L-2","H.glabra4"
"36314","DENS1_36314","CE-L-2","H.glabra4"
"36315","DENS1_36315","CE-L-2","H.glabra4"
"36316","DENS1_36316","CE-L-2","H.glabra4"
"36317","DENS1_36317","CE-L-2","H.glabra4"
"36318","DENS1_36318","CE-L-2","H.glabra4"
"36319","DENS1_36319","CE-L-2","H.glabra4"
